Year,Month,DOY,Curve,Species,Canopy_position,Cohort_age,Photo,Tleaf,Cond,CO2R,Ci,PARi,Vcmax_leaf_area,Vcmax_leaf_area_25C,Vcmax_mass_25C,fkco,Jmax_leaf_area,Jmax__leaf_area_25C,Jmax_mass_25C,TPU_leaf_area,TPU_leaf_area_25C,TPU_mass_25C,N,N_mass,N_leaf_area,C,CN_ratio,LMA
2011,7,195,11_Bot_A2009_AciLCR_071411,Picea mariana ,Bot,0,-0.2,23,0.0309,99,102,999,9.8,10.1,36.5,45,25.5,26,93.8,2,2.1,7,0.7,0.5,138.57,49.1,70,277
2011,7,195,11_Bot_A2009_AciLCR_071411,Picea mariana ,Bot,0,0.6,23,0.0305,199,164,999,9.8,10.1,36.5,45,25.5,26,93.8,2,2.1,7,0.7,0.5,138.57,49.1,70,277
2011,7,195,11_Bot_A2009_AciLCR_071411,Picea mariana ,Bot,0,1.4,23,0.0299,300,219,999,9.8,10.1,36.5,45,25.5,26,93.8,2,2.1,7,0.7,0.5,138.57,49.1,70,277
2011,7,195,11_Bot_A2009_AciLCR_071411,Picea mariana ,Bot,0,1.5,23,0.0322,399,317,999,9.8,10.1,36.5,45,25.5,26,93.8,2,2.1,7,0.7,0.5,138.57,49.1,70,277
2011,7,195,11_Bot_A2009_AciLCR_071411,Picea mariana ,Bot,0,2.2,23,0.033,400,288,999,9.8,10.1,36.5,45,25.5,26,93.8,2,2.1,7,0.7,0.5,138.57,49.1,70,277
2011,7,195,11_Bot_A2009_AciLCR_071411,Picea mariana ,Bot,0,2.3,23,0.0296,400,275,999,9.8,10.1,36.5,45,25.5,26,93.8,2,2.1,7,0.7,0.5,138.57,49.1,70,277
2011,7,195,11_Bot_A2009_AciLCR_071411,Picea mariana ,Bot,0,2.3,23,0.0318,401,284,999,9.8,10.1,36.5,45,25.5,26,93.9,2,2.1,7,0.7,0.5,138.57,49.1,70,277
2011,7,195,11_Bot_A2009_AciLCR_071411,Picea mariana ,Bot,0,3,23,0.0321,551,395,999,9.8,10.1,36.5,45,25.5,26,93.9,2,2.1,7,0.7,0.5,138.57,49.1,70,277
2011,7,195,11_Bot_A2009_AciLCR_071411,Picea mariana ,Bot,0,3.1,23,0.0324,650,486,999,9.8,10.1,36.5,45,25.5,26,93.9,2,2.1,7,0.7,0.5,138.57,49.1,70,277
2011,7,195,11_Bot_A2009_AciLCR_071411,Picea mariana ,Bot,0,3.9,23,0.0323,800,595,1000,9.8,10.1,36.5,45,25.5,26,93.9,2,2.1,7,0.7,0.5,138.57,49.1,70,277
2011,7,195,11_Bot_A2009_AciLCR_071411,Picea mariana ,Bot,0,4.3,23,0.0325,950,724,999,9.8,10.1,36.5,45,25.5,26,93.9,2,2.1,7,0.7,0.5,138.57,49.1,70,277
2011,7,195,11_Bot_A2009_AciLCR_071411,Picea mariana ,Bot,0,4,23,0.0326,1201,976,999,9.8,10.1,36.5,45,25.5,26,93.8,2,2.1,7,0.7,0.5,138.57,49.1,70,277
2011,7,195,11_Bot_A2009_AciLCR_071411,Picea mariana ,Bot,0,4.9,23,0.0325,1600,1319,999,9.8,10.1,36.5,45,25.5,26,93.8,2,2.1,7,0.7,0.5,138.57,49.1,70,277
2011,7,195,12_Top_Ayr3_AciLCR_071411,Picea mariana ,Top,2,0.5,23,0.0854,50,44,1000,223,236,750.5,43,261,269.7,858,13.7,14.1,47.7,0.7,0.47,148.13,48.4,73,314
2011,7,195,12_Top_Ayr3_AciLCR_071411,Picea mariana ,Top,2,4.8,23,0.0864,100,54,1000,223,236,750.6,43,261,269.7,858,13.7,14.1,47.7,0.7,0.47,148.13,48.4,73,314
2011,7,195,12_Top_Ayr3_AciLCR_071411,Picea mariana ,Top,2,13.4,23,0.0866,199,75,1000,223,236,750.7,43,261,269.8,858.1,13.7,14.1,47.7,0.7,0.47,148.13,48.4,73,314
2011,7,195,12_Top_Ayr3_AciLCR_071411,Picea mariana ,Top,2,21.5,23,0.0859,300,98,1000,223,236.1,750.9,43,261,269.8,858.3,13.7,14.1,47.7,0.7,0.47,148.13,48.4,73,314
2011,7,195,12_Top_Ayr3_AciLCR_071411,Picea mariana ,Top,2,28.5,23,0.0874,400,137,1000,223,236.1,750.9,43,261,269.8,858.2,13.7,14.1,47.7,0.7,0.47,148.13,48.4,73,314
2011,7,195,12_Top_Ayr3_AciLCR_071411,Picea mariana ,Top,2,28.4,23,0.0878,401,140,1001,223,236,750.6,43,261,269.7,858,13.7,14.1,47.7,0.7,0.47,148.13,48.4,73,314
2011,7,195,12_Top_Ayr3_AciLCR_071411,Picea mariana ,Top,2,36.6,23,0.0849,551,203,1001,223,236.1,751,43,261,269.8,858.3,13.7,14.1,47.7,0.7,0.47,148.13,48.4,73,314
2011,7,195,12_Top_Ayr3_AciLCR_071411,Picea mariana ,Top,2,33.7,23,0.0852,651,329,1000,223,236.2,751.5,43,261,269.9,858.6,13.7,14.1,47.7,0.7,0.47,148.13,48.4,73,314
2011,7,195,12_Top_Ayr3_AciLCR_071411,Picea mariana ,Top,2,32.7,23,0.0838,801,480,1001,223,236.5,752.2,43,261,270.1,859.1,13.7,14.1,47.7,0.7,0.47,148.13,48.4,73,314
2011,7,195,12_Top_Ayr3_AciLCR_071411,Picea mariana ,Top,2,37.3,23,0.0852,950,588,1000,223,236.5,752.2,43,261,270.1,859.1,13.7,14.1,47.7,0.7,0.47,148.13,48.4,73,314
2011,7,195,12_Top_Ayr3_AciLCR_071411,Picea mariana ,Top,2,39.4,23,0.0853,1201,816,1000,223,236.5,752.3,43,261,270.1,859.1,13.7,14.1,47.7,0.7,0.47,148.13,48.4,73,314
2011,7,195,12_Top_Ayr3_AciLCR_071411,Picea mariana ,Top,2,42.9,23,0.0869,1601,1183,1000,223,236.3,751.8,43,261,270,858.8,13.7,14.1,47.7,0.7,0.47,148.13,48.4,73,314
2011,7,194,13Top_Ayr2_AciLCR_071411,Picea mariana ,Top,1,1.4,23,0.0763,50,34,1000,-9999,-9999,-9999,-9999,387.6,-9999,-9999,16.4,-9999,-9999,0.8,0.56,170.97,48,61,303
2011,7,194,13Top_Ayr2_AciLCR_071411,Picea mariana ,Top,1,6.1,23,0.0808,100,36,1000,-9999,-9999,-9999,-9999,387.6,-9999,-9999,16.4,-9999,-9999,0.8,0.56,170.97,48,61,303
2011,7,194,13Top_Ayr2_AciLCR_071411,Picea mariana ,Top,1,14.9,23,0.0825,200,49,1000,-9999,-9999,-9999,-9999,387.6,-9999,-9999,16.4,-9999,-9999,0.8,0.56,170.97,48,61,303
2011,7,194,13Top_Ayr2_AciLCR_071411,Picea mariana ,Top,1,23.1,23,0.0854,300,73,1000,-9999,-9999,-9999,-9999,387.6,-9999,-9999,16.4,-9999,-9999,0.8,0.56,170.97,48,61,303
2011,7,194,13Top_Ayr2_AciLCR_071411,Picea mariana ,Top,1,30.4,23,0.0813,400,89,1001,-9999,-9999,-9999,-9999,387.6,-9999,-9999,16.4,-9999,-9999,0.8,0.56,170.97,48,61,303
2011,7,194,13Top_Ayr2_AciLCR_071411,Picea mariana ,Top,1,32,23,0.0776,402,59,999,-9999,-9999,-9999,-9999,387.6,-9999,-9999,16.4,-9999,-9999,0.8,0.56,170.97,48,61,303
2011,7,194,13Top_Ayr2_AciLCR_071411,Picea mariana ,Top,1,40.9,23,0.0774,551,111,1000,-9999,-9999,-9999,-9999,387.6,-9999,-9999,16.4,-9999,-9999,0.8,0.56,170.97,48,61,303
2011,7,194,13Top_Ayr2_AciLCR_071411,Picea mariana ,Top,1,45.7,23,0.0812,651,181,1000,-9999,-9999,-9999,-9999,387.6,-9999,-9999,16.4,-9999,-9999,0.8,0.56,170.97,48,61,303
2011,7,194,13Top_Ayr2_AciLCR_071411,Picea mariana ,Top,1,49.3,23,0.0811,800,290,1001,-9999,-9999,-9999,-9999,387.6,-9999,-9999,16.4,-9999,-9999,0.8,0.56,170.97,48,61,303
2011,7,194,13Top_Ayr2_AciLCR_071411,Picea mariana ,Top,1,48.1,23,0.0813,950,450,1000,-9999,-9999,-9999,-9999,387.6,-9999,-9999,16.4,-9999,-9999,0.8,0.56,170.97,48,61,303
2011,7,194,13Top_Ayr2_AciLCR_071411,Picea mariana ,Top,1,49.8,23,0.0825,1201,687,1001,-9999,-9999,-9999,-9999,387.6,-9999,-9999,16.4,-9999,-9999,0.8,0.56,170.97,48,61,303
2011,7,194,13Top_Ayr2_AciLCR_071411,Picea mariana ,Top,1,53.7,23,0.0841,1600,1048,1000,-9999,-9999,-9999,-9999,387.6,-9999,-9999,16.4,-9999,-9999,0.8,0.56,170.97,48,61,303
2011,7,195,17_Acurrent_LCR.csv,Picea mariana ,Mid,0,-1.3,20,0.0742,48,68,997,38.7,42.2,191,41,70.2,75.2,340.2,5.1,5.5,18.6,0.8,0.55,121.56,48,62,221
2011,7,195,17_Acurrent_LCR.csv,Picea mariana ,Mid,0,0.4,20,0.0735,99,88,999,38.7,42.2,190.9,41,70.2,75.2,340,5.1,5.5,18.6,0.8,0.55,121.56,48,62,221
2011,7,195,17_Acurrent_LCR.csv,Picea mariana ,Mid,0,3.5,20,0.0727,200,133,1000,38.7,42.2,190.8,41,70.2,75.2,339.9,5.1,5.5,18.6,0.8,0.55,121.56,48,62,221
2011,7,195,17_Acurrent_LCR.csv,Picea mariana ,Mid,0,6.1,20,0.0726,300,187,999,38.7,42.2,190.9,41,70.2,75.2,340,5.1,5.5,18.6,0.8,0.55,121.56,48,62,221
2011,7,195,17_Acurrent_LCR.csv,Picea mariana ,Mid,0,8.3,20,0.0738,400,249,1001,38.7,42.3,191.1,41,70.2,75.3,340.4,5.1,5.5,18.6,0.8,0.55,121.56,48,62,221
2011,7,195,17_Acurrent_LCR.csv,Picea mariana ,Mid,0,9.8,20,0.0751,402,228,1001,38.7,42.3,191.3,41,70.2,75.3,340.6,5.1,5.5,18.7,0.8,0.55,121.56,48,62,221
2011,7,195,17_Acurrent_LCR.csv,Picea mariana ,Mid,0,10.6,20,0.0756,551,359,999,38.7,42.3,191.3,41,70.2,75.3,340.7,5.1,5.5,18.7,0.8,0.55,121.56,48,62,221
2011,7,195,17_Acurrent_LCR.csv,Picea mariana ,Mid,0,10,20,0.0754,650,465,999,38.7,42.3,191.4,41,70.2,75.4,340.8,5.1,5.5,18.7,0.8,0.55,121.56,48,62,221
2011,7,195,17_Acurrent_LCR.csv,Picea mariana ,Mid,0,10.4,20,0.0752,800,603,1000,38.7,42.3,191.4,41,70.2,75.3,340.7,5.1,5.5,18.7,0.8,0.55,121.56,48,62,221
2011,7,195,17_Acurrent_LCR.csv,Picea mariana ,Mid,0,10.5,20,0.0752,951,745,999,38.7,42.3,191.3,41,70.2,75.3,340.7,5.1,5.5,18.7,0.8,0.55,121.56,48,62,221
2011,7,195,17_Acurrent_LCR.csv,Picea mariana ,Mid,0,11.9,20,0.0749,1201,961,1000,38.7,42.3,191.2,41,70.2,75.3,340.5,5.1,5.5,18.6,0.8,0.55,121.56,48,62,221
2011,7,195,17_Acurrent_LCR.csv,Picea mariana ,Mid,0,13.8,20,0.075,1601,1316,999,38.7,42.3,191.1,41,70.2,75.3,340.4,5.1,5.5,18.6,0.8,0.55,121.56,48,62,221
2011,7,193,18__C2011_AciLCR_071211,Picea mariana ,Mid,0,-0.5,20,0.149,51,57,999,16.5,18,81.3,43,48.2,51.4,232.6,3.6,3.9,13.3,0.8,0.56,124.58,48.5,61,221
2011,7,193,18__C2011_AciLCR_071211,Picea mariana ,Mid,0,0.6,20,0.147,100,90,998,16.5,18,81.5,43,48.2,51.4,232.9,3.6,3.9,13.3,0.8,0.56,124.58,48.5,61,221
2011,7,193,18__C2011_AciLCR_071211,Picea mariana ,Mid,0,2.8,20,0.15,200,159,1000,16.5,18,81.6,43,48.2,51.5,233.3,3.6,3.9,13.3,0.8,0.56,124.58,48.5,61,221
2011,7,193,18__C2011_AciLCR_071211,Picea mariana ,Mid,0,4.4,20,0.1484,299,233,1000,16.5,18,81.6,43,48.2,51.5,233.2,3.6,3.9,13.3,0.8,0.56,124.58,48.5,61,221
2011,7,193,18__C2011_AciLCR_071211,Picea mariana ,Mid,0,6,20,0.152,400,313,999,16.5,18,81.5,43,48.2,51.5,233.1,3.6,3.9,13.3,0.8,0.56,124.58,48.5,61,221
2011,7,193,18__C2011_AciLCR_071211,Picea mariana ,Mid,0,6.4,20,0.147,401,305,1001,16.5,18,81.4,43,48.2,51.4,232.8,3.6,3.9,13.3,0.8,0.56,124.58,48.5,61,221
2011,7,193,18__C2011_AciLCR_071211,Picea mariana ,Mid,0,7.3,20,0.1465,551,439,1001,16.5,18,81.4,43,48.2,51.4,232.8,3.6,3.9,13.3,0.8,0.56,124.58,48.5,61,221
2011,7,193,18__C2011_AciLCR_071211,Picea mariana ,Mid,0,7.4,20,0.1475,649,535,999,16.5,18,81.3,43,48.2,51.4,232.5,3.6,3.9,13.3,0.8,0.56,124.58,48.5,61,221
2011,7,193,18__C2011_AciLCR_071211,Picea mariana ,Mid,0,8.2,20,0.1487,799,673,999,16.5,18,81.3,43,48.2,51.4,232.6,3.6,3.9,13.3,0.8,0.56,124.58,48.5,61,221
2011,7,193,18__C2011_AciLCR_071211,Picea mariana ,Mid,0,8.9,20,0.1464,949,809,1001,16.5,18,81.4,43,48.2,51.4,232.7,3.6,3.9,13.3,0.8,0.56,124.58,48.5,61,221
2011,7,193,18__C2011_AciLCR_071211,Picea mariana ,Mid,0,9.8,20,0.148,1201,1046,1001,16.5,18,81.5,43,48.2,51.5,233,3.6,3.9,13.3,0.8,0.56,124.58,48.5,61,221
2011,7,193,18__C2011_AciLCR_071211,Picea mariana ,Mid,0,10.8,20,0.1491,1601,1428,1001,16.5,18,81.6,43,48.2,51.5,233.3,3.6,3.9,13.3,0.8,0.56,124.58,48.5,61,221
2011,7,196,2 Top_A2010_AciLCR_07511,Picea mariana ,Top,1,-0.1,24,0.0667,50,51,1000,192.3,190.9,618.6,66,182.4,181.9,589.4,12.4,12.4,41.7,0.8,0.6,185.04,47.1,56,309
2011,7,196,2 Top_A2010_AciLCR_07511,Picea mariana ,Top,1,2.4,24,0.067,99,58,1000,192.3,190.9,618.6,66,182.4,181.9,589.4,12.4,12.4,41.7,0.8,0.6,185.04,47.1,56,309
2011,7,196,2 Top_A2010_AciLCR_07511,Picea mariana ,Top,1,7.5,24,0.0674,200,72,999,192.3,190.9,618.6,66,182.4,181.9,589.4,12.4,12.4,41.7,0.8,0.6,185.04,47.1,56,309
2011,7,196,2 Top_A2010_AciLCR_07511,Picea mariana ,Top,1,11.5,24,0.0671,300,102,1003,192.3,190.9,618.8,66,182.4,181.9,589.5,12.4,12.4,41.7,0.8,0.6,185.04,47.1,56,309
2011,7,196,2 Top_A2010_AciLCR_07511,Picea mariana ,Top,1,15.9,24,0.0674,400,130,1000,192.3,191,619,66,182.4,181.9,589.6,12.4,12.4,41.8,0.8,0.6,185.04,47.1,56,309
2011,7,196,2 Top_A2010_AciLCR_07511,Picea mariana ,Top,1,16.9,24,0.0657,401,107,1000,192.3,190.9,618.7,66,182.4,181.9,589.4,12.4,12.4,41.7,0.8,0.6,185.04,47.1,56,309
2011,7,196,2 Top_A2010_AciLCR_07511,Picea mariana ,Top,1,22.7,24,0.0665,550,159,999,192.3,190.9,618.6,66,182.4,181.9,589.4,12.4,12.4,41.7,0.8,0.6,185.04,47.1,56,309
2011,7,196,2 Top_A2010_AciLCR_07511,Picea mariana ,Top,1,25.5,24,0.0662,650,209,1001,192.3,190.9,618.6,66,182.4,181.9,589.4,12.4,12.4,41.7,0.8,0.6,185.04,47.1,56,309
2011,7,196,2 Top_A2010_AciLCR_07511,Picea mariana ,Top,1,30.2,24,0.067,801,284,999,192.3,190.9,618.8,66,182.4,181.9,589.5,12.4,12.4,41.7,0.8,0.6,185.04,47.1,56,309
2011,7,196,2 Top_A2010_AciLCR_07511,Picea mariana ,Top,1,33,24,0.0663,951,378,1000,192.3,191,619,66,182.4,181.9,589.6,12.4,12.4,41.8,0.8,0.6,185.04,47.1,56,309
2011,7,196,2 Top_A2010_AciLCR_07511,Picea mariana ,Top,1,31.7,24,0.0655,1201,636,999,192.3,191,618.9,66,182.4,181.9,589.5,12.4,12.4,41.8,0.8,0.6,185.04,47.1,56,309
2011,7,196,2 Top_A2010_AciLCR_07511,Picea mariana ,Top,1,39.3,24,0.0668,1601,909,1001,192.3,191,618.9,66,182.4,181.9,589.5,12.4,12.4,41.8,0.8,0.6,185.04,47.1,56,309
2011,7,193,20__C2009_AciLCR_071211,Picea mariana ,Mid,2,-0.5,20,0.1311,51,54,1000,49.8,57.6,187.6,31,112.5,122.4,398.6,8.1,8.7,29.6,0.6,0.44,135.89,49,79,307
2011,7,193,20__C2009_AciLCR_071211,Picea mariana ,Mid,2,1.8,20,0.1303,99,82,999,49.8,57.6,187.5,31,112.5,122.3,398.5,8.1,8.7,29.6,0.6,0.44,135.89,49,79,307
2011,7,193,20__C2009_AciLCR_071211,Picea mariana ,Mid,2,6.3,20,0.1301,201,142,999,49.8,57.6,187.6,31,112.5,122.4,398.6,8.1,8.7,29.6,0.6,0.44,135.89,49,79,307
2011,7,193,20__C2009_AciLCR_071211,Picea mariana ,Mid,2,10.2,20,0.1262,299,201,999,49.8,57.7,187.9,31,112.5,122.5,398.9,8.1,8.7,29.6,0.6,0.44,135.89,49,79,307
2011,7,193,20__C2009_AciLCR_071211,Picea mariana ,Mid,2,13.7,20,0.1282,400,271,1000,49.8,57.8,188.1,31,112.5,122.6,399.2,8.1,8.7,29.6,0.6,0.44,135.89,49,79,307
2011,7,193,20__C2009_AciLCR_071211,Picea mariana ,Mid,2,13.1,20,0.1307,400,278,1001,49.8,57.6,187.5,31,112.5,122.3,398.4,8.1,8.7,29.6,0.6,0.44,135.89,49,79,307
2011,7,193,20__C2009_AciLCR_071211,Picea mariana ,Mid,2,13.2,20,0.1309,400,278,1001,49.8,57.6,187.5,31,112.5,122.3,398.4,8.1,8.7,29.6,0.6,0.44,135.89,49,79,307
2011,7,193,20__C2009_AciLCR_071211,Picea mariana ,Mid,2,14.2,20,0.1303,401,270,999,49.8,57.6,187.7,31,112.5,122.4,398.7,8.1,8.7,29.6,0.6,0.44,135.89,49,79,307
2011,7,193,20__C2009_AciLCR_071211,Picea mariana ,Mid,2,16.9,20,0.1303,550,392,1000,49.8,57.6,187.5,31,112.5,122.3,398.4,8.1,8.7,29.6,0.6,0.44,135.89,49,79,307
2011,7,193,20__C2009_AciLCR_071211,Picea mariana ,Mid,2,18.3,20,0.1315,649,478,1000,49.8,57.5,187.2,31,112.5,122.2,398,8.1,8.7,29.6,0.6,0.44,135.89,49,79,307
2011,7,193,20__C2009_AciLCR_071211,Picea mariana ,Mid,2,19.7,20,0.1301,801,613,1000,49.8,57.4,187,31,112.5,122.1,397.9,8.1,8.7,29.5,0.6,0.44,135.89,49,79,307
2011,7,193,20__C2009_AciLCR_071211,Picea mariana ,Mid,2,21,20,0.1304,950,749,1000,49.8,57.4,187.1,31,112.5,122.2,397.9,8.1,8.7,29.6,0.6,0.44,135.89,49,79,307
2011,7,193,20__C2009_AciLCR_071211,Picea mariana ,Mid,2,23.2,20,0.1275,1201,972,1000,49.8,57.5,187.2,31,112.5,122.2,398.1,8.1,8.7,29.6,0.6,0.44,135.89,49,79,307
2011,7,193,20__C2009_AciLCR_071211,Picea mariana ,Mid,2,24.5,20,0.1308,1601,1360,1001,49.8,57.5,187.3,31,112.5,122.3,398.2,8.1,8.7,29.6,0.6,0.44,135.89,49,79,307
2011,7,194,22__C2011_AciLCR_071311,Picea mariana ,Top,0,-1,20,0.127,50,57,1000,92.8,101.8,469.2,74,167.1,179.7,828,12.3,13.3,45.4,0.9,0.66,142.55,49.5,54,217
2011,7,194,22__C2011_AciLCR_071311,Picea mariana ,Top,0,1.6,20,0.122,99,85,1000,92.8,101.8,469,74,167.1,179.6,827.7,12.3,13.3,45.3,0.9,0.66,142.55,49.5,54,217
2011,7,194,22__C2011_AciLCR_071311,Picea mariana ,Top,0,6.8,20,0.1158,201,137,1000,92.8,101.7,468.8,74,167.1,179.6,827.4,12.3,13.3,45.3,0.9,0.66,142.55,49.5,54,217
2011,7,194,22__C2011_AciLCR_071311,Picea mariana ,Top,0,11.4,20,0.1151,300,194,999,92.8,101.8,469,74,167.1,179.6,827.7,12.3,13.3,45.3,0.9,0.66,142.55,49.5,54,217
2011,7,194,22__C2011_AciLCR_071311,Picea mariana ,Top,0,17.7,20,0.1452,400,267,1001,92.8,101.9,469.7,74,167.1,179.9,828.7,12.3,13.3,45.4,0.9,0.66,142.55,49.5,54,217
2011,7,194,22__C2011_AciLCR_071311,Picea mariana ,Top,0,17.8,20,0.1316,400,254,1000,92.8,101.9,469.3,74,167.1,179.7,828.2,12.3,13.3,45.4,0.9,0.66,142.55,49.5,54,217
2011,7,194,22__C2011_AciLCR_071311,Picea mariana ,Top,0,15.9,20,0.111,400,248,1000,92.8,101.7,468.8,74,167.1,179.6,827.4,12.3,13.3,45.3,0.9,0.66,142.55,49.5,54,217
2011,7,194,22__C2011_AciLCR_071311,Picea mariana ,Top,0,23.6,20,0.1327,551,359,1001,92.8,101.8,469.2,74,167.1,179.7,828,12.3,13.3,45.4,0.9,0.66,142.55,49.5,54,217
2011,7,194,22__C2011_AciLCR_071311,Picea mariana ,Top,0,25.5,20,0.1362,650,447,1001,92.8,101.9,469.6,74,167.1,179.8,828.5,12.3,13.3,45.4,0.9,0.66,142.55,49.5,54,217
2011,7,194,22__C2011_AciLCR_071311,Picea mariana ,Top,0,28.6,20,0.1392,800,575,1001,92.8,101.9,469.7,74,167.1,179.9,828.7,12.3,13.3,45.4,0.9,0.66,142.55,49.5,54,217
2011,7,194,22__C2011_AciLCR_071311,Picea mariana ,Top,0,31.2,20,0.1407,950,707,1001,92.8,101.9,469.5,74,167.1,179.8,828.4,12.3,13.3,45.4,0.9,0.66,142.55,49.5,54,217
2011,7,194,22__C2011_AciLCR_071311,Picea mariana ,Top,0,34.3,20,0.1409,1201,932,1001,92.8,101.9,469.5,74,167.1,179.8,828.4,12.3,13.3,45.4,0.9,0.66,142.55,49.5,54,217
2011,7,194,22__C2011_AciLCR_071311,Picea mariana ,Top,0,36.8,20,0.1438,1600,1313,1000,92.8,101.9,469.6,74,167.1,179.8,828.5,12.3,13.3,45.4,0.9,0.66,142.55,49.5,54,217
2011,7,194,26_Mid_C2011_AciLCR_071311,Picea mariana ,Mid,0,-1.2,20,0.0617,50,64,1000,27.2,29.8,-9999,33,75,80.4,-9999,5.4,5.9,-9999,0.7,0.51,-9999,48.1,68,-9999
2011,7,194,26_Mid_C2011_AciLCR_071311,Picea mariana ,Mid,0,0.4,20,0.0617,100,93,1001,27.2,29.8,-9999,33,75,80.4,-9999,5.4,5.9,-9999,0.7,0.51,-9999,48.1,68,-9999
2011,7,194,26_Mid_C2011_AciLCR_071311,Picea mariana ,Mid,0,3.4,20,0.062,201,154,999,27.2,29.7,-9999,33,75,80.3,-9999,5.4,5.9,-9999,0.7,0.51,-9999,48.1,68,-9999
2011,7,194,26_Mid_C2011_AciLCR_071311,Picea mariana ,Mid,0,6.2,20,0.0617,299,215,999,27.2,29.8,-9999,33,75,80.5,-9999,5.4,5.9,-9999,0.7,0.51,-9999,48.1,68,-9999
2011,7,194,26_Mid_C2011_AciLCR_071311,Picea mariana ,Mid,0,7.3,20,0.0617,399,298,1000,27.2,29.7,-9999,33,75,80.2,-9999,5.4,5.8,-9999,0.7,0.51,-9999,48.1,68,-9999
2011,7,194,26_Mid_C2011_AciLCR_071311,Picea mariana ,Mid,0,8.9,20,0.0599,400,276,1001,27.2,29.8,-9999,33,75,80.5,-9999,5.4,5.9,-9999,0.7,0.51,-9999,48.1,68,-9999
2011,7,194,26_Mid_C2011_AciLCR_071311,Picea mariana ,Mid,0,9.2,20,0.0623,401,277,1000,27.2,29.8,-9999,33,75,80.4,-9999,5.4,5.9,-9999,0.7,0.51,-9999,48.1,68,-9999
2011,7,194,26_Mid_C2011_AciLCR_071311,Picea mariana ,Mid,0,11.8,20,0.0626,550,391,999,27.2,29.7,-9999,33,75,80.2,-9999,5.4,5.8,-9999,0.7,0.51,-9999,48.1,68,-9999
2011,7,194,26_Mid_C2011_AciLCR_071311,Picea mariana ,Mid,0,11.6,20,0.0624,650,491,1000,27.2,29.6,-9999,33,75,80.2,-9999,5.4,5.8,-9999,0.7,0.51,-9999,48.1,68,-9999
2011,7,194,26_Mid_C2011_AciLCR_071311,Picea mariana ,Mid,0,12,20,0.0622,800,631,1001,27.2,29.6,-9999,33,75,80.2,-9999,5.4,5.8,-9999,0.7,0.51,-9999,48.1,68,-9999
2011,7,194,26_Mid_C2011_AciLCR_071311,Picea mariana ,Mid,0,12.9,20,0.0637,900,723,999,27.2,29.7,-9999,33,75,80.2,-9999,5.4,5.8,-9999,0.7,0.51,-9999,48.1,68,-9999
2011,7,194,26_Mid_C2011_AciLCR_071311,Picea mariana ,Mid,0,12.4,20,0.0615,950,773,1001,27.2,29.7,-9999,33,75,80.3,-9999,5.4,5.8,-9999,0.7,0.51,-9999,48.1,68,-9999
2011,7,194,26_Mid_C2011_AciLCR_071311,Picea mariana ,Mid,0,13.8,20,0.0631,1050,856,999,27.2,29.7,-9999,33,75,80.2,-9999,5.4,5.8,-9999,0.7,0.51,-9999,48.1,68,-9999
2011,7,194,26_Mid_C2011_AciLCR_071311,Picea mariana ,Mid,0,13.7,20,0.0619,1200,1001,1000,27.2,29.7,-9999,33,75,80.3,-9999,5.4,5.8,-9999,0.7,0.51,-9999,48.1,68,-9999
2011,7,194,26_Mid_C2011_AciLCR_071311,Picea mariana ,Mid,0,14.5,20,0.0652,1351,1147,999,27.2,29.6,-9999,33,75,80.2,-9999,5.4,5.8,-9999,0.7,0.51,-9999,48.1,68,-9999
2011,7,194,26_Mid_C2011_AciLCR_071311,Picea mariana ,Mid,0,15.8,20,0.0623,1601,1368,999,27.2,29.7,-9999,33,75,80.2,-9999,5.4,5.8,-9999,0.7,0.51,-9999,48.1,68,-9999
2011,7,194,27_Mid_C2009_AciLCR_071311,Picea mariana ,Mid,2,-0.4,20,0.051,50,64,1001,20.5,23.3,76.8,75,34.1,36.7,120.8,2.4,2.6,8.8,0.6,0.45,136.47,48.5,77,303
2011,7,194,27_Mid_C2009_AciLCR_071311,Picea mariana ,Mid,2,0.2,20,0.0513,100,90,999,20.5,23.3,76.7,75,34.1,36.6,120.8,2.4,2.6,8.8,0.6,0.45,136.47,48.5,77,303
2011,7,194,27_Mid_C2009_AciLCR_071311,Picea mariana ,Mid,2,1.3,20,0.0508,200,140,1000,20.5,23.3,76.8,75,34.1,36.7,120.8,2.4,2.6,8.8,0.6,0.45,136.47,48.5,77,303
2011,7,194,27_Mid_C2009_AciLCR_071311,Picea mariana ,Mid,2,2.4,20,0.0513,300,196,1000,20.5,23.3,76.9,75,34.1,36.7,120.9,2.4,2.6,8.8,0.6,0.45,136.47,48.5,77,303
2011,7,194,27_Mid_C2009_AciLCR_071311,Picea mariana ,Mid,2,3.1,20,0.0518,400,267,1001,20.5,23.5,77.4,75,34.1,36.8,121.4,2.4,2.6,8.8,0.6,0.45,136.47,48.5,77,303
2011,7,194,27_Mid_C2009_AciLCR_071311,Picea mariana ,Mid,2,3.6,20,0.0505,400,241,1000,20.5,23.3,76.8,75,34.1,36.7,120.8,2.4,2.6,8.8,0.6,0.45,136.47,48.5,77,303
2011,7,194,27_Mid_C2009_AciLCR_071311,Picea mariana ,Mid,2,3.4,20,0.0512,400,251,999,20.5,23.4,77,75,34.1,36.7,121,2.4,2.6,8.8,0.6,0.45,136.47,48.5,77,303
